RecordNo,ActivitySummaryDate,PlantTrackedCount,PlantBatchCount,StrainActiveCount,PlantImmatureCount,HarvestActiveCount,PlantVegetativeCount,PlantFloweringCount,PlantHarvestedCount,PlantDestroyedCount,EmployeeCount,ProductActiveCount,PackageActiveCount
109,2/8/2019,510.72,4.06,35.796923077,159.28,2.1,285.26,225.46,205.58,87.08,20.290769231,160.547692308,155.686153846
110,2/9/2019,517.98,3.9,35.904615385,152.96,2.1,292.52,225.46,205.58,87.1,20.290769231,160.783076923,155.536923077
111,2/10/2019,530.12,3.94,35.904615385,150.96,2.1,304.66,225.46,205.58,87.52,20.290769231,160.86,148.806153846
112,2/11/2019,532.18,3.62,35.986153846,148.52,2.04,306.78,225.4,205.58,87.74,20.321538462,161.535384615,151.329230769
113,2/12/2019,532.9,3.64,36.178461538,149.24,2.04,267.02,265.88,205.58,88,20.326153846,162.604615385,157.873846154
114,2/13/2019,536.26,3.6,36.145714286,147.06,2,270.38,265.88,205.58,88.38,19.914285714,160.928571429,160.46
115,2/14/2019,524.7,3.54,37.262857143,170.54,1.92,265.06,259.64,217.02,88.5,19.957142857,169.231428571,165.257142857
116,2/15/2019,478.890909091,3.072727273,33.571590909,166.054545455,1.545454545,244.4,234.490909091,198.836363636,81.709090909,18.870454545,152.686363636,162.725
117,2/16/2019,487.6,2.927272727,33.596590909,160.836363636,1.545454545,247.454545455,240.145454545,198.836363636,82.090909091,18.870454545,166.052272727,162.964772727
118,2/17/2019,487.472727273,3.436363636,33.621590909,167.509090909,1.545454545,247.327272727,240.145454545,198.836363636,82.218181818,18.870454545,166.257954545,162.795454545
119,2/18/2019,450.55,3.2,31.958333333,154.466666667,1.416666667,230.433333333,220.116666667,182.266666667,75.683333333,17.704166667,157.358333333,161.05
120,2/19/2019,464.333333333,3.333333333,36.466666667,134.766666667,1.45,247.9,216.433333333,190.65,80.533333333,21.454166667,159.254166667,163.429166667
121,2/20/2019,462.383333333,3.35,36.679166667,137.433333333,1.466666667,251.566666667,210.816666667,200.766666667,81.666666667,21.791666667,159.554166667,168.65
122,2/21/2019,454.733333333,3.2,42.579166667,131.683333333,1.616666667,255.633333333,199.1,212.533333333,82.316666667,21.808333333,159.779166667,172.545833333
123,2/22/2019,450.6,3.316666667,42.645833333,135.3,1.55,254.683333333,195.916666667,215.716666667,83.316666667,21.895833333,159.7875,167.6375
124,2/23/2019,465.05,3.016666667,42.745833333,120.616666667,1.55,259.483333333,205.566666667,215.716666667,83.35,21.9625,160.025,166.791666667
125,2/24/2019,464.966666667,3.15,42.783333333,130.133333333,1.55,255.983333333,208.983333333,215.716666667,83.433333333,21.975,160.0875,166.8375
126,2/25/2019,474.383333333,3.05,42.929166667,125.133333333,1.533333333,271.316666667,203.066666667,221.633333333,83.433333333,22,160.429166667,173.5
127,2/26/2019,517.916666667,3.366666667,43.016666667,157.95,1.333333333,315.866666667,202.05,222.65,84.5,22.079166667,161.545833333,178.954166667
128,2/27/2019,474.123076923,3.076923077,42.534841629,183.4,1.184615385,264.061538462,210.061538462,208.846153846,81.615384615,21.123981900,151.323076923,177.643891403
129,2/28/2019,478.692307692,3.169230769,42.534841629,198.738461538,1.138461538,263.815384615,214.876923077,208.846153846,81.723076923,21.216742081,151.691402715,181.280090498
130,3/1/2019,438.971428571,2.971428571,41.004201681,194.957142857,0.928571429,221.142857143,217.828571429,198.142857143,79.785714286,20.556302521,144.939495798,184.585714286
131,3/2/2019,440.928571429,2.728571429,41.133613445,194.914285714,0.871428571,220.085714286,220.842857143,198.142857143,79.828571429,20.556302521,145.186554622,185.118487395
132,3/3/2019,441.728571429,2.771428571,41.133613445,195.885714286,0.871428571,220.885714286,220.842857143,198.142857143,80.342857143,20.596638655,145.186554622,185.310924370
133,3/4/2019,423.342857143,2.671428571,41.215966387,192.842857143,1.028571429,158.185714286,265.157142857,219.6,80.971428571,20.812605042,145.352941176,186.204201681
134,3/5/2019,413.214285714,2.657142857,41.201680672,191.642857143,1.142857143,158.842857143,254.371428571,230.314285714,81.257142857,21.246218487,145.873109244,187.407563025
135,3/6/2019,416.066666667,2.693333333,40.465210084,158.573333333,1.026666667,159,257.066666667,214.96,75.933333333,20.972605042,143.244201681,191.462072829
136,3/7/2019,386.475,2.5625,38.611944444,154.7875,0.9875,148.6375,237.8375,204.6125,71.7125,20.2575,134.808333333,188.151388889
137,3/8/2019,428.65,2.6375,40.003055556,158.4,1.0625,148.925,279.725,210.95,71.8125,21.620555556,160.965,190.535
138,3/9/2019,453.95,3.5125,40.038611111,189.5375,1.0625,166.1125,287.8375,210.95,71.9,21.620555556,161.149444444,190.411388889
139,3/10/2019,455.85,3.525,40.049722222,198.1125,1.0625,168.0375,287.8125,210.95,72.075,21.631666667,161.185,190.420833333
140,3/11/2019,454.6125,3.225,40.196944444,186.0375,1.15,173.0875,281.525,220.125,74.475,22.975,164.136944444,189.116388889
141,3/12/2019,456.0625,3.2,40.230277778,190.525,1.2,160.75,295.3125,225.65,75.2,22.923333333,164.653888889,192.189722222
142,3/13/2019,469.7875,2.8125,40.279722222,170.1875,1.1375,181.8875,287.9,232.9875,75.6875,22.923333333,165.000833333,198.588055556
143,3/14/2019,448.470588235,2.635294118,40.697385621,151.129411765,1.082352941,163.294117647,285.176470588,223.505882353,71.494117647,22.623921569,167.561045752,203.979738562
144,3/15/2019,450.552941176,2.858823529,41.272549020,151.423529412,1.070588235,165.388235294,285.164705882,223.505882353,72.423529412,22.609281046,169.731372549,212.357777778
145,3/16/2019,452.435294118,2.929411765,41.328104575,162.494117647,1.070588235,163.870588235,288.564705882,223.505882353,72.517647059,22.609281046,169.886928105,212.473464052
146,3/17/2019,453.317647059,3.035294118,41.328104575,169.458823529,1.070588235,164.776470588,288.541176471,223.505882353,72.635294118,22.609281046,169.909150327,212.404575163
147,3/18/2019,440.752941176,3.070588235,41.416732026,164.047058824,1.282352941,161.035294118,279.717647059,241.011764706,72.717647059,22.696601307,171.728627451,210.712679739
148,3/19/2019,464.717647059,2.811764706,41.908441692,149.729411765,1.258823529,176.764705882,287.952941176,242.188235294,73.588235294,22.554798762,168.934695562,217.724809082
149,3/20/2019,473.933333333,3.333333333,41.477777778,157.577777778,1.166666667,196.966666667,276.966666667,232.077777778,69.577777778,21.586706349,165.460515873,212.478968254
150,3/21/2019,483.488888889,3.477777778,41.647023810,166.988888889,1.222222222,161.477777778,322.011111111,237.344444444,70.2,21.921031746,166.859920635,218.690873016
151,3/22/2019,475.431578947,4,40.600088456,168.989473684,1.221052632,154.621052632,320.810526316,231.768421053,67.042105263,21.399896801,161.405336872,216.189149344
152,3/23/2019,475.842105263,4.052631579,40.736665192,175.978947368,1.221052632,151.578947368,324.263157895,231.768421053,67.705263158,21.485611087,208.676839157,214.720743034
153,3/24/2019,480.263157895,3.905263158,40.804334365,167.8,1.210526316,153.084210526,327.178947368,231.768421053,68.621052632,21.485611087,208.753029633,214.803803627
154,3/25/2019,517.884210526,3.294736842,41.087011647,176.389473684,1.305263158,177.210526316,340.673684211,255.842105263,69,22.042090520,209.187409701,219.271841368
155,3/26/2019,561.410526316,2.915789474,41.901430046,162.094736842,1.315789474,179.4,382.010526316,256.252631579,69.726315789,22.284136813,210.652602093,221.798938523
156,3/27/2019,565.4,3.136842105,42.117440660,169.242105263,1.284210526,188.336842105,377.063157895,263.852631579,71.273684211,22.461698364,212.389768539,228.873787410
157,3/28/2019,600.042105263,3.210526316,42.438272151,167.305263158,1.526315789,200.915789474,399.126315789,264.852631579,71.936842105,24.107548282,215.679551821,238.297346307
158,3/29/2019,604.81,2.92,42.131111111,152.92,1.46,219.66,385.15,256.33,68.89,23.614285714,208.223174603,241.180476190
159,3/30/2019,614.1,4.21,42.150158730,215.84,1.46,219.7,394.4,256.33,68.94,23.623809524,208.434444444,243.518730159
160,3/31/2019,614.7,4.36,41.999494949,228.61,1.45,220.31,394.39,256.33,69.32,23.345454545,205.525050505,241.391010101
161,4/1/2019,621.33,4.38,41.503140097,229.96,1.4,216.97,404.36,256.33,69.7,23.165845411,203.571739130,244.299130435
162,4/2/2019,631.36,4.34,41.541642512,226.93,1.38,220.97,410.39,262.89,70.95,23.218019324,204.254347826,251.194637681
163,4/3/2019,630.81,4.51,41.593816425,248.46,1.39,222.74,408.07,268.23,72.31,23.218019324,208.187101449,257.030289855
164,4/4/2019,625.95,4.77,42.335942029,259.99,1.41,220.5,405.45,273.84,72.92,23.394251208,211.252946860,267.024444444
165,4/5/2019,624.64,3.4,42.448840580,200.97,1.49,221.99,402.65,279.91,73.27,23.594782609,212.570869565,277.050434783
166,4/6/2019,637.01,4.76,42.466231884,267.66,1.49,231,406.01,279.91,73.57,23.716521739,212.678937198,279.627971014
167,4/7/2019,636.74,4.81,42.474927536,270.23,1.48,228.36,408.38,279.91,73.95,23.716521739,212.757198068,279.666859903
168,4/8/2019,628.06,4.76,42.623961353,262.38,1.64,228.59,399.47,293.97,77.46,23.726521739,213.519516908,289.206521739
169,4/9/2019,566.754545455,4.236363636,40.698843700,227.672727273,1.527272727,203.236363636,363.518181818,274.854545455,76.227272727,22.895853270,224.361443381,291.630622010
170,4/10/2019,586.563636364,4.318181818,40.788835726,215.536363636,1.5,216.509090909,370.054545455,277.381818182,77.945454545,23.016905901,224.954385965,300.662200957
171,4/11/2019,592.454545455,4.363636364,40.813835726,226.472727273,1.645454545,226.736363636,365.718181818,284.236363636,78.636363636,20.636642743,225.634130781,311.161682616
172,4/12/2019,604.609090909,4.863636364,40.789626794,264.827272727,1.6,235.654545455,368.954545455,293.118181818,79.036363636,20.420976077,223.852555024,321.752842105
173,4/13/2019,602.327272727,5.090909091,40.789626794,269.445454545,1.672727273,235.481818182,366.845454545,297.463636364,80.309090909,20.420976077,224.032344498,321.772459330
174,4/14/2019,601.236363636,5.145454545,40.789626794,276.4,1.672727273,234.427272727,366.809090909,297.463636364,81.4,20.420976077,224.048344498,321.848325359
175,4/15/2019,590.681818182,5.190909091,40.993626794,276.372727273,2.827272727,211.472727273,379.209090909,309.545454545,81.790909091,20.574775120,224.440976077,331.534526316
176,4/16/2019,598.7,4.972727273,37.331483254,264.909090909,2.818181818,210.672727273,388.027272727,312.027272727,84.454545455,20.741569378,225.364727273,339.962468900
177,4/17/2019,622,4.818181818,37.324401914,245.863636364,2.745454545,220.236363636,401.763636364,315.909090909,85.118181818,21.083842473,229.323334560,336.250276040
178,4/18/2019,624.909090909,4.690909091,37.934449761,254.072727273,2.727272727,214.309090909,410.6,315.909090909,86.318181818,21.147626058,230.149429518,332.521236658
179,4/19/2019,642.218181818,4.436363636,37.972911299,250.772727273,2.527272727,223.763636364,418.454545455,325.645454545,88.672727273,21.081082076,230.555281561,325.155502392
180,4/20/2019,639.109090909,4.263636364,37.995988222,250.272727273,2.509090909,224.836363636,414.272727273,333.936363636,88.809090909,21.100699301,230.639896945,290.606882591
181,4/21/2019,640.954545455,4.236363636,38.003680530,245.454545455,2.509090909,226.681818182,414.272727273,333.936363636,89.363636364,21.100699301,230.662973868,290.758078763
182,4/22/2019,642.381818182,4.145454545,42.130879647,239.990909091,2.472727273,229.281818182,413.1,340.054545455,89.390909091,21.093006993,231.318991535,303.660839161
183,4/23/2019,634.139130435,4.113043478,41.581204013,227.678260870,2.434782609,242.139130435,392,333.730434783,85.695652174,20.717759197,225.207926421,310.912140468
184,4/24/2019,642.886956522,3.765217391,41.677826087,202.321739130,2.495652174,255.773913043,387.113043478,350.878260870,87.313043478,20.785919732,226.408528428,276.032408027
185,4/25/2019,634.634782609,4.034782609,41.700903010,209.417391304,2.330434783,248.886956522,385.747826087,357.547826087,89.286956522,20.793612040,227.045986622,282.796856187
186,4/26/2019,638.443478261,4.252173913,41.742675585,209.104347826,2.426086957,258.060869565,380.382608696,367.834782609,92.539130435,20.819698997,240.492207358,293.946020067
187,4/27/2019,643.608695652,4.304347826,41.773444816,219.939130435,2.365217391,260.513043478,383.095652174,367.834782609,92.765217391,20.819698997,241.176822742,294.071103679
188,4/28/2019,645.139130435,4.243478261,41.773444816,227.634782609,2.347826087,239.991304348,405.147826087,367.834782609,93.460869565,20.819698997,241.199899666,294.337792642
189,4/29/2019,655.469565217,3.939130435,41.796521739,205.504347826,2.278260870,248.165217391,407.304347826,371.382608696,94,20.905317726,241.826889632,306.734983278
190,4/30/2019,674.330434783,3.713043478,41.939297659,185.330434783,2.191304348,269.852173913,404.478260870,377.634782609,97.565217391,20.915317726,242.665183946,314.740836120
191,5/1/2019,650.516666667,3.825,41.506794872,174.883333333,1.933333333,252.475,398.041666667,368.325,93.891666667,20.787692308,240.470128205,326.533974359
192,5/2/2019,647.033333333,3.95,40.494576720,170.833333333,1.808333333,249.341666667,397.691666667,376.208333333,95.216666667,20.589550265,233.413624339,327.429232804
193,5/3/2019,633.891666667,4.425,40.571693122,255.316666667,1.758333333,237.266666667,396.625,386.15,100.158333333,20.607407407,234.054497354,332.142328042
194,5/4/2019,640.308333333,4.3,40.593915344,250.191666667,1.683333333,241.341666667,398.966666667,386.15,101.125,20.607407407,234.133730159,327.173544974
195,5/5/2019,639.525,4.308333333,40.593915344,249.408333333,1.683333333,234.025,405.5,386.15,101.925,20.614814815,234.133730159,327.213756614
196,5/6/2019,621.233333333,4.208333333,40.647486772,244.241666667,1.675,230.258333333,390.975,406.716666667,104.258333333,20.649603175,234.407010582,333.002513228
197,5/7/2019,598.576,4.056,39.247506494,240.04,1.64,218.384,380.192,393.336,100.872,20.043532468,225.461168831,334.831220779
198,5/8/2019,603.776,4.08,39.945532468,252.008,1.528,225.872,377.904,395.576,101.416,20.098051948,225.834857143,349.075428571
199,5/9/2019,628.872,3.92,45.680103896,237.408,1.56,251.136,377.736,402.688,103.304,20.164467532,244.297142857,355.712675325
200,5/10/2019,628.224,3.912,45.797194805,236,1.496,248.656,379.568,411.256,103.584,20.164467532,244.976519481,365.429428571
201,5/11/2019,626.624,4.04,45.868623377,240.992,1.496,244.544,382.08,411.256,106.752,20.178753247,245.255740260,365.891532468
202,5/12/2019,626.576,4.176,45.875766234,245.632,1.488,242.616,383.96,411.256,107.016,20.178753247,245.291454545,365.523558442
203,5/13/2019,613.016,4.184,45.882909091,249.16,2.464,233.392,379.624,423.272,109.224,20.244311688,245.505922078,375.244545455
204,5/14/2019,617.464,3.832,45.897194805,229.952,2.584,249.352,368.112,434.744,109.84,20.323116883,245.906285714,389.511662338
205,5/15/2019,614.424,3.808,45.897194805,248.24,2.688,247.864,366.56,443.2,110.328,20.388675325,246.423896104,402.494909091
206,5/16/2019,612.448,3.768,45.977038961,233.928,2.904,256.264,356.184,464.08,112.496,20.383480519,246.724285714,408.901948052
207,5/17/2019,613.552,3.64,46.034181818,230.512,2.952,258.168,355.384,468.544,114.016,20.359246753,247.21,421.453454545
208,5/18/2019,614.568,3.704,46.041324675,233.904,2.952,256.664,357.904,468.544,114.112,20.359246753,247.293324675,420.255324675
209,5/19/2019,616.576,3.784,46.041324675,239.208,2.952,256.728,359.848,468.544,114.584,20.359246753,247.314753247,419.978909091
210,5/20/2019,626.576,3.72,46.048467532,226.464,2.816,273.072,353.504,474.88,117.136,20.407714286,247.550233766,433.017792208
211,5/21/2019,590.576923077,3.530769231,45.857492507,217.446153846,2.815384615,263.238461538,327.338461538,471.492307692,112.930769231,20.235714286,245.825924076,440.859190809
212,5/22/2019,599.407692308,3.438461538,45.907492507,208.084615385,2.961538462,285.953846154,313.453846154,485.438461538,113.123076923,20.345354645,246.132717283,453.703746254
213,5/23/2019,593.846153846,3.546153846,45.952297702,207.292307692,3.053846154,284.869230769,308.976923077,493.223076923,114.284615385,20.368731269,246.440759241,477.223826174
214,5/24/2019,589.638461538,3.6,45.991608392,230.476923077,3.076923077,284.315384615,305.323076923,497.515384615,115.223076923,20.419080919,246.823726274,484.750299700
215,5/25/2019,593.292307692,3.653846154,46.057842158,232.569230769,3.023076923,283.438461538,309.853846154,497.515384615,115.338461538,20.461938062,246.987362637,483.742357642
216,5/26/2019,594.015384615,3.638461538,46.057842158,234.338461538,3.015384615,281.946153846,312.069230769,497.515384615,115.930769231,20.483366633,247.015934066,483.349050949
217,5/27/2019,609.284615385,3.323076923,46.057842158,211.238461538,3.015384615,294.807692308,314.476923077,497.515384615,116.515384615,20.490509491,247.034115884,483.017682318
218,5/28/2019,603.261538462,3.238461538,46.100499500,206.961538462,2.930769231,294.292307692,308.969230769,503.592307692,118.223076923,20.493556444,247.476973027,501.692257742
219,5/29/2019,608.330769231,3.184615385,46.100499500,190.892307692,2.830769231,307.138461538,301.192307692,518.138461538,120.484615385,20.500149850,247.994005994,515.931418581
220,5/30/2019,604.869230769,3.376923077,46.176623377,203.546153846,2.653846154,274.830769231,330.038461538,526.430769231,122.953846154,20.589460539,248.493506494,535.071378621
221,5/31/2019,602.553846154,3.615384615,46.589260739,215.2,2.523076923,265.792307692,336.761538462,530.276923077,123.776923077,20.606243756,249.483916084,551.572927073
222,6/1/2019,604.561538462,3.676923077,46.622827173,228.869230769,2.492307692,265.923076923,338.638461538,530.276923077,123.930769231,20.606243756,249.927422577,551.910439560
223,6/2/2019,609.892307692,3.584615385,46.622827173,229.346153846,2.492307692,268.984615385,340.907692308,530.276923077,124.969230769,20.606243756,249.948851149,551.661138861
224,6/3/2019,603.907692308,3.423076923,46.833166833,217.230769231,2.307692308,278.992307692,324.915384615,550.553846154,125.738461538,20.612087912,250.478421578,556.281868132
225,6/4/2019,601.846153846,3.830769231,47.160639361,224.523076923,2.353846154,234.338461538,367.507692308,555.215384615,126.092307692,20.612087912,251.259540460,580.941308691
226,6/5/2019,604.730769231,3.915384615,46.622073579,230.7,2.4,235.784615385,368.946153846,564.369230769,128.338461538,20.346870521,247.692021022,591.456020067
227,6/6/2019,614.269230769,3.784615385,46.679837554,222.476923077,2.284615385,231.961538462,382.307692308,571.1,129.884615385,20.368848543,248.351194458,610.552365026
228,6/7/2019,615.261538462,3.830769231,46.858408982,225.223076923,2.307692308,239.992307692,375.269230769,578.861538462,132.761538462,20.520950788,248.908289537,624.489847109
229,6/8/2019,629.530769231,3.769230769,46.901266125,210.807692308,2.307692308,252.015384615,377.515384615,578.861538462,132.907692308,20.520950788,248.994003822,623.661180124
230,6/9/2019,633.876923077,3.530769231,46.993287148,200.684615385,2.353846154,254.546153846,379.330769231,579.815384615,133.476923077,20.528643096,249.121930244,623.355016722
231,6/10/2019,616.353846154,3.730769231,47.046942188,217.623076923,3.407692308,250.323076923,366.030769231,596.576923077,134.238461538,20.580745342,249.410989011,647.327042523
232,6/11/2019,590.703703704,3.540740741,45.579549114,203.888888889,3.288888889,237.311111111,353.392592593,578.666666667,136.770370370,20.046054750,241.640869565,655.922640902
233,6/12/2019,611.659259259,3.325925926,45.586215781,183.837037037,3.288888889,255.2,356.459259259,580.103703704,137.592592593,20.107697262,242.284637681,689.060966184
234,6/13/2019,605.911111111,3.555555556,45.599549114,207.733333333,3.607407407,258.140740741,347.770370370,587.955555556,140.748148148,20.107697262,242.507342995,707.656747182
235,6/14/2019,603.133333333,3.570370370,45.716167472,197.155555556,3.711111111,269.177777778,333.955555556,605.725925926,142.533333333,20.203059581,243.059227053,721.418389694
236,6/15/2019,606.081481481,3.540740741,45.716167472,194.103703704,3.711111111,272.125925926,333.955555556,605.725925926,142.555555556,20.203059581,243.152560386,720.207117552
237,6/16/2019,605.874074074,3.474074074,45.729500805,198.748148148,3.651851852,269.370370370,336.503703704,605.725925926,142.762962963,20.203059581,243.236811594,720.197069243
238,6/17/2019,578.835714286,3.25,44.315437788,188.714285714,3.478571429,233.6,345.235714286,591.021428571,139.5,19.716244240,234.667089094,728.951651306
239,6/18/2019,580.028571429,3.235714286,44.4,182.057142857,3.528571429,241.285714286,338.742857143,597.164285714,146.921428571,18.582910906,235.257027650,546.518010753
240,6/19/2019,563.620689655,3.158620690,43.625646552,179.068965517,3.372413793,237.455172414,326.165517241,581.4,144.227586207,18.405459770,231.092959770,556.627370690
241,6/20/2019,570.241379310,3.344827586,43.738505747,183.703448276,3.406896552,247.468965517,322.772413793,586.813793103,144.517241379,18.449712644,231.651652299,567.979454023
242,6/21/2019,589.668965517,3.020689655,43.884841954,172.337931034,3.379310345,265.248275862,324.420689655,587.786206897,145.524137931,18.523275862,232.477801724,577.789224138
243,6/22/2019,589.924137931,2.993103448,43.897341954,172.2,3.434482759,263.234482759,326.689655172,588.289655172,145.868965517,18.523275862,232.553448276,577.568247126
244,6/23/2019,589.848275862,3.096551724,43.903591954,173.710344828,3.434482759,260.248275862,329.6,588.289655172,145.944827586,18.523275862,232.574281609,577.193103448
245,6/24/2019,575.696551724,3.255172414,43.916091954,184.703448276,3.365517241,249.841379310,325.855172414,600.124137931,148.262068966,19.543893678,232.816451149,592.354885057
246,6/25/2019,579.406896552,3.855172414,44.010488506,189.331034483,3.386206897,259.834482759,319.572413793,606.413793103,150.027586207,19.673419540,233.336063218,601.247054598
247,6/26/2019,576.875862069,3.827586207,44.061781609,197.393103448,3.358620690,253.551724138,323.324137931,611.889655172,151.131034483,19.616666667,233.726005747,606.622054598
248,6/27/2019,570.586206897,4.227586207,44.080531609,234.620689655,3.103448276,256.489655172,314.096551724,621.075862069,153.337931034,19.677586207,234.116451149,620.097916667
249,6/28/2019,562.703448276,4.427586207,44.131034483,243.593103448,2.889655172,249.351724138,313.351724138,627.510344828,156.289655172,19.907255747,234.443247126,636.059267241
250,6/29/2019,562.813793103,4.475862069,44.158764368,245.213793103,2.820689655,246.565517241,316.248275862,627.510344828,156.289655172,19.891235632,234.580316092,600.872629310
251,6/30/2019,560.337931034,4.462068966,44.165014368,247.689655172,2.820689655,242.482758621,317.855172414,627.510344828,160.724137931,19.891235632,234.624066092,500.409913793
252,7/1/2019,562.744827586,5.344827586,44.205100575,247.765517241,2.648275862,240.020689655,322.724137931,628.255172414,163.082758621,19.790445402,235.148491379,512.329597701
253,7/2/2019,582.013793103,5.268965517,44.261350575,219.979310345,2.6,258.986206897,323.027586207,637.275862069,163.703448276,19.809195402,235.616522989,536.880890805
254,7/3/2019,573.173333333,5.04,43.313212121,205.74,2.44,257.88,315.293333333,617.96,160.533333333,19.764484848,227.742060606,541.682181818
255,7/4/2019,571.086666667,5.06,43.398060606,210.986666667,2.446666667,255.72,315.366666667,618.526666667,162.453333333,19.764484848,227.917818182,424.039636364
256,7/5/2019,576.253333333,5.086666667,43.453818182,209.253333333,2.46,252.493333333,323.76,618.573333333,164.513333333,19.762666667,228.261454545,433.152848485
257,7/6/2019,583.006666667,5.213333333,43.453818182,205.333333333,2.46,257.58,325.426666667,618.573333333,164.626666667,19.762666667,228.380242424,431.872242424
258,7/7/2019,582.866666667,5.18,43.459878788,209.773333333,2.44,247.306666667,335.56,618.573333333,165.733333333,19.762666667,228.477212121,432.066787879
259,7/8/2019,592.78,4.626666667,43.532606061,165.62,3.406666667,275.966666667,316.813333333,646.473333333,167.76,20.192606061,229.039636364,446.238424242
260,7/9/2019,592.7,4.626666667,43.712121212,165.233333333,3.38,263.306666667,329.393333333,649.086666667,168.42,20.194545455,229.689939394,460.929575758
261,7/10/2019,577.293333333,4.566666667,43.918424242,170.013333333,3.46,261.426666667,315.866666667,664.54,170.613333333,20.754666667,230.213575758,475.377454545
262,7/11/2019,576.273333333,4.726666667,43.555215686,173.84,3.453333333,230.693333333,345.58,670.806666667,172.206666667,20.561568627,228.267921569,498.763450980
263,7/12/2019,572.433333333,4.633333333,43.690509804,171.04,3.52,225.606666667,346.826666667,679.28,173.073333333,20.574117647,228.854745098,507.266901961
264,7/13/2019,578.133333333,4.646666667,43.702274510,166.46,3.506666667,231.306666667,346.826666667,679.28,173.373333333,20.58,228.970745098,506.631137255
265,7/14/2019,571.8,4.66,43.731686275,169.286666667,3.506666667,223.2,348.6,679.28,181.646666667,20.58,229.776627451,505.825568627
266,7/15/2019,562.453333333,4.72,43.744235294,172.153333333,3.553333333,211.053333333,351.4,686.5,183.946666667,20.583686275,230.546117647,514.599372549
267,7/16/2019,564.42,4.46,44.017405732,154.666666667,3.64,213.226666667,351.193333333,697.586666667,194.06,20.444404223,227.507722474,522.300784314
268,7/17/2019,584.72,4.3,43.623736264,136.966666667,3.593333333,230.913333333,353.806666667,700.313333333,195.333333333,20.257289377,225.733553114,536.625494505
269,7/18/2019,578.333333333,4.673333333,43.640879121,171.633333333,3.566666667,228.726666667,349.606666667,706.766666667,198.986666667,20.298388278,226.542490842,547.262417582
270,7/19/2019,561.974193548,4.490322581,43.378284296,160.270967742,3.490322581,225.761290323,336.212903226,691.212903226,193.309677419,20.159205955,224.991889401,560.290509276
271,7/20/2019,563.729032258,4.219354839,43.389712868,158.187096774,3.490322581,225.638709677,338.090322581,691.212903226,193.438709677,20.159205955,225.143126551,559.666496514
272,7/21/2019,568.851612903,4.167741935,43.423998582,154.677419355,3.490322581,230.922580645,337.929032258,691.212903226,193.619354839,20.159205955,225.297851826,558.953366419
273,7/22/2019,571.625806452,3.922580645,43.542616094,146.212903226,3.522580645,224.103225806,347.522580645,697.148387097,194.264516129,20.232421127,226.422261609,570.843247076
274,7/23/2019,563.251612903,3.503225806,43.934952145,151.729032258,3.367741935,217.748387097,345.503225806,707.006451613,197.219354839,20.430202056,226.903608649,590.668032613
275,7/24/2019,557.096774194,3.780645161,43.631086297,167.012903226,3.348387097,209.529032258,347.567741935,714.529032258,197.948387097,20.320113041,225.418265784,604.699090157
276,7/25/2019,554.348387097,3.722580645,44.720774745,179.212903226,3.258064516,213.077419355,341.270967742,724.064516129,198.516129032,20.339467880,246.554893852,618.163923353
277,7/26/2019,545.675,3.7375,43.208187135,174.03125,3.0625,209.04375,336.63125,706.8375,193.39375,19.726815302,237.178252924,627.751267057
278,7/27/2019,545.6625,3.825,43.229239766,176.46875,3.04375,209.03125,336.63125,706.8375,193.40625,19.794103314,237.267726608,625.140460526
279,7/28/2019,546.48125,3.90625,43.234502924,185.09375,3.04375,207.725,338.75625,707.24375,194.0875,20.309892788,237.385855263,624.543250487
280,7/29/2019,546.13125,3.81875,43.448318713,176.7875,3.06875,197.7375,348.39375,717.225,196.975,20.435891813,237.809527290,636.648196881
281,7/30/2019,559.65625,4.29375,43.148183761,168.975,3.01875,215.74375,343.9125,723.36875,203.98125,20.790544872,236.449697293,638.809009972
282,7/31/2019,577.23125,4.175,43.255876068,157.53125,3.0875,231.2875,345.94375,726.5,204.3,20.862286325,236.891791311,652.693198006
283,8/1/2019,572,4.18125,43.317361111,184.125,3.1375,229.86875,342.13125,735.2125,204.475,20.840099715,237.585968661,662.145423789
284,8/2/2019,570.95625,4.21875,43.034027778,180.3,3.18125,230.81875,340.1375,741.7875,205.86875,20.746712963,236.169305556,675.391342593
285,8/3/2019,570.24375,4.25625,43.049027778,182.95625,3.18125,230.21875,340.025,741.7875,206.66875,20.746712963,236.316712963,675.223981481
286,8/4/2019,574.28125,4.175,43.049027778,175.5625,3.175,228.525,345.75625,741.7875,207.5,20.746712963,236.351712963,675.019861111
287,8/5/2019,570.7,4.11875,43.064027778,181.46875,3.96875,228.23125,342.46875,748.86875,208.33125,20.814212963,236.797962963,689.719259259
288,8/6/2019,568.9125,4.41875,43.144722222,191.23125,3.9625,230.35,338.5625,752.6,210.05625,21.273518519,237.264537037,655.093148148
289,8/7/2019,569.3125,4.2,43.299074074,186.825,3.9875,227.65625,341.65625,756.70625,211.3125,21.297268519,238.352962963,669.419027778
290,8/8/2019,561.84375,4.3625,43.313888889,188.3375,4.06875,234.26875,327.575,768.3375,215.2,21.418564815,238.900509259,691.934583333
291,8/9/2019,560.51875,4.44375,43.450138889,192.2625,3.6875,231.49375,329.025,773.10625,215.9875,21.453564815,239.212685185,705.454259259
292,8/10/2019,557.975,4.43125,43.536388889,203.40625,3.60625,228.95,329.025,773.10625,219.66875,21.453564815,239.3275,705.469768519
