SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
2/19/2022,Grams,Concentrate,6044.15,0,0,85,6044.15,85,86
1/2/2023,Each,Infused (edible),564234.79,27435,564234.79,0,0,27435,21031
4/29/2021,Grams,Infused Pre-Rolls,15483.91,0,0,619.3,15483.91,619.3,558
5/25/2021,Grams,Buds,1465355.02,0,0,104702.54,1465355.02,104702.54,27593
2/19/2021,Grams,Raw Pre-Rolls,358717.93,0,0,23663.63,358717.93,23663.63,17179
11/8/2020,Each,Concentrate (Each),148910.1,2753,148910.1,0,0,2753,2439
2/10/2020,Grams,Kief,90,0,0,3,90,3,6
3/13/2022,Grams,Concentrate,5095.77,0,0,86.5,5095.77,86.5,82
5/22/2023,Milligrams,Buds,1200.4,0,0,171500,1200.4,171500,25
6/17/2020,Each,Infused (non-edible),9297.91,235,9297.91,0,0,235,192
6/4/2022,Each,Infused Beverage,59250.66,6804,59250.66,0,0,6804,3501
6/14/2022,Grams,Kief,3499.25,0,0,132.25,3499.25,132.25,113
6/8/2019,Grams,Shake/Trim (by strain),3435,0,0,230,3435,230,224
10/22/2020,Grams,Infused Pre-Rolls,12655.23,0,0,488.55,12655.23,488.55,436
7/11/2023,Grams,Concentrate,11511.5,0,0,363,11511.5,363,221
9/27/2019,Each,Infused (non-edible),10770.68,283,10770.68,0,0,283,247
4/1/2023,Grams,Shake/Trim,72858.32,0,0,22366,72858.32,22366,1431
9/15/2019,Grams,Kief,1715.5,0,0,55.5,1715.5,55.5,50
4/1/2022,Kilograms,Buds,40,0,0,0,40,0,1
11/29/2021,Grams,Buds,1271540.67,0,0,98118.71,1271540.67,98118.71,24395
11/27/2020,Each,Concentrate (Each),244051.62,4636,244051.62,0,0,4636,4088
10/12/2021,Grams,Raw Pre-Rolls,471843.27,0,0,31774.41,471843.27,31774.41,22472
10/16/2020,Grams,Concentrate,52107.32,0,0,788.81,52107.32,788.81,743
6/18/2020,Grams,Concentrate,16344.16,0,0,246,16344.16,246,240
4/4/2022,Each,Vape Product,690790.23,13482,690790.23,0,0,13482,12087
2/21/2022,Each,Vape Product,788724.93,14810,788724.93,0,0,14810,13249
11/26/2018,Each,Infused (edible),52885.36,2014,52885.36,0,0,2014,1530
11/22/2021,Milligrams,Raw Pre-Rolls,80.04,0,0,6000,80.04,6000,9
10/31/2019,Each,Infused (edible),239262.24,8091,239262.24,0,0,8091,5961
9/14/2020,Grams,Shake/Trim (by strain),5505.1,0,0,369,5505.1,369,332
1/29/2019,Grams,Buds,222782.2,0,0,15439.67,222782.2,15439.67,5471
10/13/2021,Milligrams,Raw Pre-Rolls,133.28,0,0,8000,133.28,8000,12
3/2/2022,Grams,Infused Pre-Rolls,30531.44,0,0,1014.66,30531.44,1014.66,932
7/21/2022,Grams,Raw Pre-Rolls,691165.07,0,0,57140.54,691165.07,57140.54,37212
8/31/2019,Grams,Buds,938307.34,0,0,66473,938307.34,66473,21603
9/23/2022,Each,Infused (edible),780412.3,37538,780412.3,0,0,37538,28858
2/27/2020,Grams,Shake/Trim (by strain),12576.15,0,0,822,12576.15,822,702
2/2/2022,Each,Concentrate (Each),223734.52,4857,223734.52,0,0,4857,4264
6/11/2021,Grams,Infused Pre-Rolls,19906.65,0,0,712.87,19906.65,712.87,632
1/31/2021,Grams,Shake/Trim,1423.34,0,0,116,1423.34,116,26
1/16/2019,Each,Concentrate,11165.01,127,11165.01,0,0,127,120
1/12/2019,Grams,Kief,504,0,0,17,504,17,1
9/19/2019,Each,Infused (non-edible),54851.6,1071,54851.6,0,0,1071,927
1/3/2020,Grams,Raw Pre-Rolls,193918.05,0,0,12574.63,193918.05,12574.63,9875
8/9/2021,Each,Infused (edible),481267.31,19619,481267.31,0,0,19619,15353
1/1/2022,Each,Infused Beverage,21890.48,2738,21890.48,0,0,2738,1442
6/27/2021,Grams,Infused Pre-Rolls,13969.97,0,0,535.89,13969.97,535.89,488
8/2/2021,Each,Concentrate (Each),225934.09,4184,225934.09,0,0,4184,3725
5/14/2021,Each,Concentrate (Each),278690.21,5157,278690.21,0,0,5157,4707
6/29/2022,Grams,Buds,1506308.34,0,0,146333.16,1506308.34,146333.16,30930
11/14/2021,Grams,Kief,3682.65,0,0,140,3682.65,140,122
4/1/2019,Each,Buds,12837.75,1111,12837.75,0,0,1111,865
9/15/2022,Each,Immature Plants,39,1,39,0,0,1,1
1/10/2020,Grams,Shake/Trim (by strain),13531.1,0,0,952,13531.1,952,783
7/31/2019,Each,Infused (non-edible),83615.56,1668,83615.56,0,0,1668,1438
11/14/2022,Grams,Kief,3015.91,0,0,131,3015.91,131,122
12/11/2020,Grams,Infused Pre-Rolls,5531.5,0,0,224.85,5531.5,224.85,206
12/29/2022,Milligrams,Infused Pre-Rolls,362.57,0,0,9400,362.57,9400,16
5/24/2023,Grams,Raw Pre-Rolls,647306.34,0,0,68735,647306.34,68735,43107
1/2/2022,Milligrams,Infused Pre-Rolls,2,0,0,600,2,600,2
9/15/2021,Grams,Shake/Trim,4014.94,0,0,632.7,4014.94,632.7,78
8/16/2021,Grams,Infused Pre-Rolls,13152.89,0,0,451.54,13152.89,451.54,357
3/12/2020,Grams,Shake/Trim (by strain),13590.55,0,0,865.5,13590.55,865.5,678
8/27/2020,Grams,Shake/Trim (by strain),6542.5,0,0,441,6542.5,441,379
12/27/2022,Each,Vape Product,914533.89,22713,914533.89,0,0,22713,20163
11/29/2018,Each,Buds,33043.35,1364,33043.35,0,0,1364,1047
6/1/2021,Each,Concentrate (Each),198717.42,3677,198717.42,0,0,3677,3356
9/12/2022,Grams,Shake/Trim,11987.37,0,0,2149.5,11987.37,2149.5,250
7/18/2021,Grams,Kief,3814.76,0,0,186.2,3814.76,186.2,138
6/22/2019,Grams,Shake/Trim (by strain),4417.25,0,0,293,4417.25,293,314
7/3/2021,Grams,Buds,2175024.61,0,0,158104.87,2175024.61,158104.87,40986
7/19/2021,Each,Concentrate (Each),224160.77,4129,224160.77,0,0,4129,3747
11/12/2019,Each,Infused (non-edible),4796.91,129,4796.91,0,0,129,117
9/29/2021,Milligrams,Raw Pre-Rolls,450.5,0,0,26500,450.5,26500,38
5/8/2021,Each,Vape Product,847160.07,14926,847160.07,0,0,14926,13059
1/12/2020,Grams,Kief,490,0,0,14,490,14,14
2/20/2021,Each,Infused Beverage,8964.27,1339,8964.27,0,0,1339,824
2/20/2022,Each,Concentrate (Each),267956.69,5511,267956.69,0,0,5511,4904
9/6/2020,Grams,Raw Pre-Rolls,278134.77,0,0,17909.21,278134.77,17909.21,13665
8/25/2021,Grams,Concentrate,5390.41,0,0,76,5390.41,76,76
3/4/2023,Each,Infused Beverage,42440.92,4773,42440.92,0,0,4773,2544
1/4/2021,Grams,Raw Pre-Rolls,287594.37,0,0,18822.23,287594.37,18822.23,13589
7/4/2020,Each,Infused (edible),221796.38,7767,221796.38,0,0,7767,6175
4/26/2021,Grams,Infused Pre-Rolls,13693.31,0,0,576.65,13693.31,576.65,484
2/6/2022,Pounds,Buds,390,0,0,0.06,390,0.06,5
5/8/2019,Grams,Concentrate (Each),921,0,0,16,921,16,16
8/2/2020,Each,Infused (non-edible),11662.36,327,11662.36,0,0,327,279
10/30/2022,Grams,Buds,1477539.15,0,0,238469.16,1477539.15,238469.16,35115
11/1/2020,Each,Infused (edible),362825.52,13026,362825.52,0,0,13026,10041
6/15/2019,Pounds,Buds,72,0,0,0.01,72,0.01,1
1/27/2020,Grams,Buds,609203.01,0,0,41384.05,609203.01,41384.05,14131
7/27/2023,Each,Infused (edible),573663.37,30385,573663.37,0,0,30385,23470
1/15/2022,Grams,Infused Pre-Rolls,52245.42,0,0,1870.03,52245.42,1870.03,1710
12/10/2021,Milligrams,Raw Pre-Rolls,100.34,0,0,9000,100.34,9000,10
11/16/2019,Grams,Concentrate,21809,0,0,315,21809,315,296
10/9/2022,Grams,Concentrate,7070.52,0,0,143.5,7070.52,143.5,159
10/2/2021,Milligrams,Buds,234,0,0,21000,234,21000,6
12/23/2019,Grams,Shake/Trim (by strain),21679.35,0,0,1563,21679.35,1563,917
4/30/2019,Pounds,Buds,1100,0,0,0.21,1100,0.21,16
11/13/2020,Each,Concentrate (Each),211716.36,4096,211716.36,0,0,4096,3533
9/17/2020,Grams,Infused Pre-Rolls,9646.71,0,0,387.45,9646.71,387.45,386
12/30/2020,Grams,Buds,1591851.33,0,0,112902.47,1591851.33,112902.47,29585
2/4/2023,Each,Seeds,10.8,1,10.8,0,0,1,1
5/15/2023,Each,Infused (edible),447935.13,23567,447935.13,0,0,23567,18004
6/14/2021,Grams,Shake/Trim (by strain),26536.67,0,0,3532,26536.67,3532,710
7/20/2021,Grams,Shake/Trim,1046.68,0,0,95,1046.68,95,15
6/14/2023,Grams,Concentrate (Bulk),763.33,0,0,37.5,763.33,37.5,28
11/8/2020,Grams,Raw Pre-Rolls,272203.81,0,0,17556.53,272203.81,17556.53,13448
2/24/2021,Each,Vape Product,541535.03,9555,541535.03,0,0,9555,8331
1/13/2020,Grams,Infused Pre-Rolls,14414.66,0,0,545.25,14414.66,545.25,675
1/11/2021,Each,Infused (edible),287627.55,10640,287627.55,0,0,10640,8053
10/13/2021,Each,Infused (non-edible),12407.47,323,12407.47,0,0,323,273
7/30/2020,Grams,Buds,1206221.38,0,0,84073.05,1206221.38,84073.05,21939
9/23/2022,Grams,Concentrate (Bulk),332.75,0,0,11,332.75,11,11
8/28/2020,Each,Infused (edible),451117.41,16264,451117.41,0,0,16264,12654
12/23/2022,Each,Infused Beverage,86525.62,11544,86525.62,0,0,11544,5792
7/13/2020,Grams,Kief,2659.61,0,0,101,2659.61,101,90
6/25/2020,Grams,Raw Pre-Rolls,195778.57,0,0,12575.28,195778.57,12575.28,9322
8/15/2022,Grams,Concentrate,4961.9,0,0,99.5,4961.9,99.5,92
4/1/2022,Kilograms,Concentrate,210,0,0,0,210,0,3
5/4/2021,Each,Infused Beverage,23441.77,2815,23441.77,0,0,2815,1620
5/18/2023,Grams,Kief,2660.12,0,0,116,2660.12,116,95
3/5/2022,Grams,Shake/Trim (by strain),37821.33,0,0,5753.3,37821.33,5753.3,973
7/18/2023,Grams,Raw Pre-Rolls,684382.41,0,0,76888.31,684382.41,76888.31,45709
5/1/2023,Grams,Buds,1473017.82,0,0,268865.87,1473017.82,268865.87,37148
10/13/2021,Milliliters,Infused Beverages (Bulk),54,0,0,0.06,54,0.06,3
2/14/2020,Each,Vape Product,381796.31,6289,381796.31,0,0,6289,5625
1/16/2021,Grams,Kief,3953.19,0,0,137,3953.19,137,119
5/10/2022,Grams,Concentrate (Bulk),1283.84,0,0,19.78,1283.84,19.78,13
9/12/2021,Milligrams,Concentrate,745,0,0,10000,745,10000,14
4/29/2022,Milligrams,Infused Pre-Rolls,300,0,0,10000,300,10000,10
8/12/2020,Each,Concentrate (Each),153568.76,3029,153568.76,0,0,3029,2656
3/8/2023,Each,Vape Product,771012.37,21714,771012.37,0,0,21714,18772
3/19/2021,Each,Infused (non-edible),13091.34,424,13091.34,0,0,424,282
12/8/2019,Each,Concentrate (Each),146002.21,2832,146002.21,0,0,2832,2517
1/27/2023,Pounds,Buds,465,0,0,0.09,465,0.09,7
10/25/2020,Grams,Shake/Trim (by strain),10401.6,0,0,680,10401.6,680,531
1/28/2020,Grams,Concentrate,11237.6,0,0,155,11237.6,155,147
6/8/2023,Each,Immature Plants,10543.01,209,10543.01,0,0,209,157
11/22/2021,Each,Infused (non-edible),15379.3,402,15379.3,0,0,402,346
1/22/2021,Each,Infused (non-edible),9092.37,258,9092.37,0,0,258,217
6/30/2021,Grams,Shake/Trim (by strain),24162.18,0,0,3345.75,24162.18,3345.75,644
11/6/2022,Grams,Shake/Trim,15148.48,0,0,2697,15148.48,2697,309
10/21/2021,Grams,Concentrate,6029.99,0,0,84.5,6029.99,84.5,102
10/11/2019,Grams,Shake/Trim,1970.75,0,0,110,1970.75,110,107
7/9/2019,Each,Concentrate (Each),393226.63,7126,393226.63,0,0,7126,6261
3/1/2020,Grams,Infused Pre-Rolls,16037.15,0,0,584.81,16037.15,584.81,615
1/13/2023,Grams,Concentrate (Bulk),985,0,0,29.5,985,29.5,31
5/14/2021,Grams,Buds,1958267.18,0,0,139412.49,1958267.18,139412.49,37042
2/8/2020,Each,Concentrate (Each),227421.25,4140,227421.25,0,0,4140,3725
4/29/2021,Grams,Shake/Trim (by strain),31092.88,0,0,4475.75,31092.88,4475.75,591
7/30/2023,Grams,Concentrate (Bulk),380,0,0,12,380,12,12
4/8/2022,Each,Infused Beverage,50049.42,5667,50049.42,0,0,5667,3072
1/18/2022,Grams,Shake/Trim (by strain),39317.82,0,0,6913.4,39317.82,6913.4,851
5/20/2019,Each,Concentrate (Each),278625.92,5129,278625.92,0,0,5129,4623
7/30/2022,Each,Infused (edible),786649.58,37046,786649.58,0,0,37046,28780
11/8/2022,Grams,Concentrate (Bulk),639.25,0,0,16.4,639.25,16.4,18
11/17/2022,Milligrams,Infused Pre-Rolls,59,0,0,3000,59,3000,2
3/2/2021,Milligrams,Concentrate,265,0,0,0,265,0,4
8/2/2021,Grams,Raw Pre-Rolls,492944.72,0,0,32909.35,492944.72,32909.35,23595
10/28/2021,Milligrams,Concentrate,80,0,0,1000,80,1000,1
11/21/2020,Grams,Shake/Trim,816,0,0,39,816,39,33
8/19/2021,Grams,Shake/Trim (by strain),32114.61,0,0,4888.5,32114.61,4888.5,579
9/27/2020,Each,Concentrate (Each),163294.37,2978,163294.37,0,0,2978,2642
12/28/2021,Each,Vape Product,909294.49,16658,909294.49,0,0,16658,14770
4/6/2021,Each,Infused (non-edible),8829.09,246,8829.09,0,0,246,215
12/26/2020,Grams,Concentrate,61426.58,0,0,923.5,61426.58,923.5,873
1/12/2020,Each,Infused (edible),284083.43,9270,284083.43,0,0,9270,7208
4/29/2023,Grams,Concentrate,15444.08,0,0,414.5,15444.08,414.5,258
12/30/2022,Grams,Kief,4449,0,0,217.7,4449,217.7,178
12/26/2019,Grams,Infused Pre-Rolls,15300.26,0,0,509.75,15300.26,509.75,807
6/13/2023,Grams,Shake/Trim,33320.47,0,0,9732.5,33320.47,9732.5,891
10/5/2021,Each,Infused (edible),405836.96,17291,405836.96,0,0,17291,13230
1/16/2023,Grams,Buds,1292959.34,0,0,191415.55,1292959.34,191415.55,30822
3/21/2022,Grams,Concentrate (Bulk),51.27,0,0,2,51.27,2,2
12/10/2021,Each,Infused (non-edible),22258.94,572,22258.94,0,0,572,478
8/12/2020,Grams,Concentrate,24964.23,0,0,368,24964.23,368,348
1/8/2021,Each,Infused (non-edible),9913.8,290,9913.8,0,0,290,245
11/24/2022,Grams,Concentrate (Bulk),125,0,0,4,125,4,4
7/24/2020,Grams,Shake/Trim,2995.44,0,0,96,2995.44,96,86
11/5/2021,Milligrams,Concentrate,80,0,0,1000,80,1000,1
3/17/2020,Grams,Buds,1004991.95,0,0,70488.9,1004991.95,70488.9,17845
2/25/2022,Each,Infused Beverage,18571.98,2177,18571.98,0,0,2177,1274
8/30/2020,Grams,Infused Pre-Rolls,9465.76,0,0,370.25,9465.76,370.25,337
3/15/2020,Grams,Infused Pre-Rolls,30265.8,0,0,1152.75,30265.8,1152.75,855
12/14/2020,Grams,Shake/Trim (by strain),6534,0,0,468.25,6534,468.25,238
11/11/2022,Each,Immature Plants,769,27,769,0,0,27,19
9/29/2021,Each,Infused (non-edible),15131.28,437,15131.28,0,0,437,367
11/9/2019,Grams,Raw Pre-Rolls,149400.4,0,0,9653.15,149400.4,9653.15,8697
1/23/2020,Each,Concentrate (Each),160758.64,3021,160758.64,0,0,3021,2755
5/31/2022,Each,Vape Product,751149.49,15070,751149.49,0,0,15070,13743
6/23/2023,Each,Seeds,72,24,72,0,0,24,4
4/27/2021,Grams,Kief,4092.49,0,0,167,4092.49,167,117
10/2/2022,Grams,Raw Pre-Rolls,582089.06,0,0,50390.05,582089.06,50390.05,33420
4/15/2022,Kilograms,Concentrate,160,0,0,0,160,0,2
12/13/2019,Each,Concentrate (Each),217664.88,4144,217664.88,0,0,4144,3711
10/8/2021,Each,Infused (non-edible),21245.28,539,21245.28,0,0,539,454
8/10/2019,Grams,Buds,837613.67,0,0,58748,837613.67,58748,20155
4/10/2022,Grams,Shake/Trim,3297.6,0,0,491,3297.6,491,46
12/27/2021,Grams,Kief,4085.35,0,0,157,4085.35,157,135
4/4/2020,Grams,Raw Pre-Rolls,81.33,0,0,8,81.33,8,3
1/10/2023,Grams,Concentrate (Bulk),390.5,0,0,12,390.5,12,8
5/17/2022,Grams,Buds,1303517.62,0,0,119665.14,1303517.62,119665.14,26800
2/26/2023,Each,Infused (edible),557589.57,27639,557589.57,0,0,27639,21560
8/17/2020,Each,Concentrate (Each),170401.04,3283,170401.04,0,0,3283,2877
7/21/2023,Each,Infused Beverage,66086.51,9336,66086.51,0,0,9336,4801
9/20/2022,Grams,Concentrate (Bulk),515,0,0,4.8,515,4.8,11
5/7/2022,Grams,Concentrate (Bulk),931.55,0,0,13.73,931.55,13.73,18
9/7/2020,Each,Vape Product,378740.32,6633,378740.32,0,0,6633,5649
6/27/2021,Grams,Shake/Trim (by strain),16690.22,0,0,2065.5,16690.22,2065.5,509
12/22/2021,Milligrams,Concentrate,160,0,0,2000,160,2000,2
1/10/2020,Grams,Infused Pre-Rolls,18324.06,0,0,699.75,18324.06,699.75,932
3/2/2022,Grams,Shake/Trim (by strain),34830.07,0,0,5247.4,34830.07,5247.4,984
3/27/2022,Kilograms,Concentrate,220,0,0,0,220,0,3
12/16/2022,Each,Immature Plants,1176,47,1176,0,0,47,32
2/26/2021,Each,Infused (edible),589392.2,21680,589392.2,0,0,21680,17290
10/22/2020,Grams,Shake/Trim (by strain),5324.37,0,0,342,5324.37,342,330
7/26/2019,Grams,Kief,480,0,0,16,480,16,14
6/1/2022,Grams,Kief,3652.92,0,0,137.75,3652.92,137.75,116
5/25/2022,Grams,Concentrate,4145.63,0,0,81,4145.63,81,75
1/14/2022,Grams,Shake/Trim,4490.25,0,0,719,4490.25,719,53
1/17/2021,Each,Infused (non-edible),12675.11,379,12675.11,0,0,379,304
5/14/2019,Each,Buds,9.1,1,9.1,0,0,1,1
1/31/2020,Each,Infused (edible),377693.29,12945,377693.29,0,0,12945,10162
7/6/2019,Grams,Concentrate,5884.77,0,0,137.2,5884.77,137.2,88
5/29/2023,Each,Vape Product,650068.02,18167,650068.02,0,0,18167,16447
7/14/2019,Each,Concentrate (Each),408876.79,7517,408876.79,0,0,7517,6693
3/14/2021,Each,Infused (non-edible),12172.83,299,12172.83,0,0,299,255
6/11/2023,Grams,Concentrate (Bulk),505,0,0,21.5,505,21.5,15
12/10/2021,Grams,Concentrate,10039.82,0,0,143,10039.82,143,169
1/5/2021,Each,Vape Product,449840.72,7789,449840.72,0,0,7789,6753
2/27/2020,Grams,Infused Pre-Rolls,18871.79,0,0,718.25,18871.79,718.25,602
7/20/2022,Milligrams,Infused Pre-Rolls,97.78,0,0,5000,97.78,5000,5
6/11/2021,Grams,Shake/Trim (by strain),36193.71,0,0,4773.45,36193.71,4773.45,900
2/10/2022,Each,Suppository,200,2,200,0,0,2,2
4/12/2019,Grams,Concentrate,3526.02,0,0,45,3526.02,45,38
5/1/2021,Grams,Raw Pre-Rolls,521225.42,0,0,34598.27,521225.42,34598.27,24079
2/17/2019,Grams,Buds,302298.19,0,0,20671.8,302298.19,20671.8,8659
6/1/2019,Each,Buds,2.02,4,2.02,0,0,4,4
12/12/2021,Grams,Buds,1434461.65,0,0,110249.87,1434461.65,110249.87,26688
9/9/2021,Milligrams,Concentrate,776,0,0,10500,776,10500,14
11/17/2021,Each,Infused (non-edible),12896.38,336,12896.38,0,0,336,312
9/14/2020,Grams,Infused Pre-Rolls,8791,0,0,351.8,8791,351.8,325
12/24/2022,Grams,Raw Pre-Rolls,820027.67,0,0,83403.31,820027.67,83403.31,48034
3/14/2023,Grams,Concentrate,7769.49,0,0,210,7769.49,210,152
1/3/2021,Each,Infused (non-edible),8362.48,259,8362.48,0,0,259,183
9/24/2019,Grams,Raw Pre-Rolls,92691.25,0,0,5974.35,92691.25,5974.35,4872
8/27/2020,Grams,Infused Pre-Rolls,11692.87,0,0,447.65,11692.87,447.65,426
8/16/2021,Grams,Shake/Trim (by strain),20891.7,0,0,3056.25,20891.7,3056.25,447
8/15/2021,Grams,Buds,1555114.86,0,0,112482.48,1555114.86,112482.48,28750
4/7/2022,Grams,Raw Pre-Rolls,575175.36,0,0,44252.18,575175.36,44252.18,30794
4/10/2022,Kilograms,Concentrate,80,0,0,0,80,0,1
10/25/2021,Milligrams,Concentrate,320,0,0,4000,320,4000,3
1/7/2023,Each,Suppository,692.54,27,692.54,0,0,27,25
7/31/2021,Grams,Kief,9336.23,0,0,414.3,9336.23,414.3,352
9/24/2021,Each,Infused (non-edible),26385.29,704,26385.29,0,0,704,569
10/2/2022,Grams,Kief,4834.84,0,0,196.5,4834.84,196.5,168
3/27/2019,Each,Infused (edible),122422.79,4731,122422.79,0,0,4731,3541
6/10/2022,Each,Infused (edible),722627.94,34083,722627.94,0,0,34083,26487
12/11/2020,Grams,Shake/Trim (by strain),7847.26,0,0,538.75,7847.26,538.75,361
5/23/2022,Milligrams,Infused Pre-Rolls,90,0,0,3000,90,3000,2
1/24/2022,Pounds,Buds,650,0,0,0.1,650,0.1,8
1/2/2020,Each,Vape Product,198053.98,3128,198053.98,0,0,3128,2879
4/26/2021,Grams,Shake/Trim (by strain),24920.24,0,0,3295,24920.24,3295,527
12/5/2021,Each,Infused (non-edible),18592.38,461,18592.38,0,0,461,390
10/17/2022,Grams,Buds,1317095.9,0,0,152025.81,1317095.9,152025.81,30266
3/14/2021,Grams,Concentrate,36669.56,0,0,549.5,36669.56,549.5,545
5/4/2022,Pounds,Buds,55,0,0,0.01,55,0.01,1
2/13/2020,Each,Concentrate (Each),163743.78,2953.5,163743.78,0,0,2953.5,2721
2/28/2022,Grams,Raw Pre-Rolls,475787.08,0,0,34670.69,475787.08,34670.69,25115
12/23/2019,Grams,Infused Pre-Rolls,9706.68,0,0,368.25,9706.68,368.25,488
12/26/2021,Each,Infused (edible),602115.18,27512,602115.18,0,0,27512,21170
1/15/2022,Grams,Shake/Trim (by strain),34611.94,0,0,4960.1,34611.94,4960.1,913
12/7/2019,Grams,Buds,1089840.63,0,0,75084.94,1089840.63,75084.94,24121
11/5/2022,Grams,Concentrate (Bulk),741.65,0,0,24.55,741.65,24.55,19
12/12/2018,Each,Buds,9905.5,1242,9905.5,0,0,1242,594
5/25/2019,Each,Concentrate (Each),459016.52,8533,459016.52,0,0,8533,7822
6/15/2021,Grams,Shake/Trim,1375.51,0,0,146.75,1375.51,146.75,75
7/27/2023,Grams,Concentrate (Bulk),617.55,0,0,15.5,617.55,15.5,18
1/28/2020,Each,Concentrate (Each),135330.22,2453,135330.22,0,0,2453,2225
12/21/2022,Grams,Shake/Trim,13904.47,0,0,2907.5,13904.47,2907.5,371
7/16/2022,Each,Vape Product,1005173.05,21451,1005173.05,0,0,21451,19127
11/21/2022,Grams,Concentrate (Bulk),814.76,0,0,23,814.76,23,17
4/15/2022,Each,Immature Plants,210,8,210,0,0,8,3
4/1/2021,Each,Infused (non-edible),10925.21,304,10925.21,0,0,304,250
10/2/2020,Each,Concentrate (Each),204405.96,3879,204405.96,0,0,3879,3357
8/3/2021,Each,Infused Beverage,33221.85,4123,33221.85,0,0,4123,2063
7/22/2019,Each,Infused (edible),151066.34,6111,151066.34,0,0,6111,3819
9/29/2022,Each,Infused Beverage,33030.88,4192,33030.88,0,0,4192,2069
3/18/2022,Grams,Concentrate (Bulk),250.61,0,0,9,250.61,9,9
10/11/2021,Each,Vape Product,671518.71,12168,671518.71,0,0,12168,10913
2/16/2020,Grams,Concentrate,14497,0,0,188,14497,188,198
12/22/2019,Grams,Kief,2167.5,0,0,68,2167.5,68,60
6/12/2021,Grams,Shake/Trim (by strain),34033.96,0,0,4392.75,34033.96,4392.75,890
1/7/2023,Grams,Concentrate (Bulk),510.01,0,0,21,510.01,21,10
5/13/2019,Grams,Shake/Trim,1262.27,0,0,98,1262.27,98,13
7/11/2019,Each,Concentrate (Each),429002.32,7797,429002.32,0,0,7797,6891
5/4/2022,Grams,Concentrate (Bulk),749.2,0,0,12,749.2,12,12
3/26/2022,Kilograms,Concentrate,510,0,0,0,510,0,6
2/1/2019,Grams,Concentrate,3065.4,0,0,47,3065.4,47,70
8/25/2019,Grams,Concentrate,4374,0,0,65,4374,65,62
5/28/2023,Each,Infused Beverage,55777.43,7467,55777.43,0,0,7467,3897
7/15/2020,Grams,Buds,1080474.89,0,0,75326.2,1080474.89,75326.2,19569
2/24/2021,Grams,Raw Pre-Rolls,350413.18,0,0,22954.3,350413.18,22954.3,16542
3/17/2021,Each,Infused (non-edible),10471.87,245,10471.87,0,0,245,208
10/23/2020,Grams,Shake/Trim (by strain),10066.3,0,0,657,10066.3,657,581
3/8/2023,Grams,Raw Pre-Rolls,587289.73,0,0,60721.8,587289.73,60721.8,37151
6/25/2020,Each,Vape Product,388285.97,6513.2,388285.97,0,0,6513.2,5578
6/27/2022,Grams,Shake/Trim,12549.1,0,0,2510,12549.1,2510,296
8/14/2020,Each,Concentrate (Each),222245.56,4277,222245.56,0,0,4277,3818
10/11/2021,Each,Infused (non-edible),15471.6,362,15471.6,0,0,362,312
5/16/2023,Grams,Buds,1441605.29,0,0,220992.24,1441605.29,220992.24,37212
4/29/2021,Each,Infused (edible),444057.21,16980,444057.21,0,0,16980,13288
2/15/2023,Pounds,Buds,350,0,0,0.07,350,0.07,7
2/11/2023,Milligrams,Infused Pre-Rolls,408.5,0,0,9000,408.5,9000,13
3/3/2022,Grams,Shake/Trim (by strain),40850.38,0,0,6047.25,40850.38,6047.25,1173
7/18/2023,Each,Vape Product,737506.2,21432,737506.2,0,0,21432,19136
2/14/2020,Grams,Raw Pre-Rolls,268177.92,0,0,17203.18,268177.92,17203.18,13889
9/17/2022,Grams,Concentrate (Bulk),675,0,0,9.28,675,9.28,14
8/1/2020,Grams,Kief,4298.34,0,0,163,4298.34,163,144
11/8/2020,Each,Vape Product,431898.16,7384,431898.16,0,0,7384,6351
2/14/2022,Grams,Concentrate,5142.01,0,0,95,5142.01,95,83
4/29/2023,Grams,Kief,3381.57,0,0,152,3381.57,152,118
12/28/2020,Grams,Kief,3797.31,0,0,138,3797.31,138,111
1/3/2023,Each,Infused (edible),422641.04,21228,422641.04,0,0,21228,15818
8/23/2021,Pounds,Raw Pre-Rolls,16,0,0,0,16,0,1
1/14/2021,Grams,Buds,1274323.14,0,0,89565.65,1274323.14,89565.65,23326
9/6/2021,Milligrams,Concentrate,1160,0,0,16000,1160,16000,19
11/5/2021,Grams,Shake/Trim,4630.93,0,0,651.1,4630.93,651.1,61
6/8/2023,Grams,Concentrate (Bulk),929.66,0,0,39.5,929.66,39.5,31
12/10/2019,Each,Concentrate (Each),141047.81,2723,141047.81,0,0,2723,2421
2/24/2020,Grams,Infused Pre-Rolls,13972.64,0,0,531.5,13972.64,531.5,472
3/12/2022,Grams,Concentrate,5867.02,0,0,91.07,5867.02,91.07,100
2/23/2023,Each,Seeds,10.8,1,10.8,0,0,1,1
