SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
1/3/2020,Kief,Grams,0,0,25.49,581.8,25.49,581.8
4/15/2023,Infused (non-edible),Each,149,2767.21,0,0,149,2767.21
3/10/2021,Shake/Trim,Grams,0,0,854,4622.33,854,4622.33
8/10/2022,Infused (non-edible),Each,91,2604.19,0,0,91,2604.19
11/23/2021,Raw Pre-Rolls,Grams,0,0,9914.1,111558.04,9914.1,111558.04
5/23/2020,Concentrate,Grams,0,0,294.5,15942.2,294.5,15942.2
5/13/2022,Concentrate,Milligrams,0,0,400,133,400,133
1/20/2020,Buds,Grams,0,0,17417.1,190459.77,17417.1,190459.77
3/6/2023,Infused (non-edible),Each,104,2346.21,0,0,104,2346.21
11/7/2022,Shake/Trim (by strain),Grams,0,0,1019.95,4488.59,1019.95,4488.59
8/14/2021,Concentrate (Bulk),Grams,0,0,3,124.29,3,124.29
9/5/2021,Infused Beverage,Each,879,7125.38,0,0,879,7125.38
7/27/2021,Kief,Grams,0,0,112.9,1211.76,112.9,1211.76
1/10/2019,Concentrate,Each,11,861.73,0,0,11,861.73
6/19/2021,Concentrate,Grams,0,0,70,3647.09,70,3647.09
11/7/2022,Kief,Grams,0,0,24,345.63,24,345.63
12/9/2022,Concentrate,Grams,0,0,83.5,2763.08,83.5,2763.08
4/26/2019,Concentrate (Each),Each,2258,112150.89,0,0,2258,112150.89
4/29/2019,Raw Pre-Rolls,Grams,0,0,1004.87,12732.26,1004.87,12732.26
10/21/2022,Buds,Grams,0,0,57423.67,393201.71,57423.67,393201.71
2/24/2019,Infused (edible),Each,261,5074.05,0,0,261,5074.05
3/26/2023,Shake/Trim,Grams,0,0,238,1083.21,238,1083.21
7/10/2021,Buds,Grams,0,0,39154.93,420290.14,39154.93,420290.14
1/13/2022,Concentrate (Bulk),Grams,0,0,12,499.77,12,499.77
11/23/2022,Shake/Trim (by strain),Grams,0,0,2344.9,8867.38,2344.9,8867.38
10/19/2022,Vape Product,Each,3878,125903.71,0,0,3878,125903.71
8/22/2019,Infused (edible),Each,2378,69779.46,0,0,2378,69779.46
7/29/2023,Shake/Trim (by strain),Grams,0,0,2638,7885.07,2638,7885.07
5/8/2022,Infused (edible),Each,3603,78040.56,0,0,3603,78040.56
6/19/2019,Raw Pre-Rolls,Grams,0,0,3302.49,37973.31,3302.49,37973.31
5/16/2022,Immature Plants,Each,1,18,0,0,1,18
8/29/2022,Infused Beverage,Each,657,4694.83,0,0,657,4694.83
8/20/2023,Infused Pre-Rolls,Grams,0,0,491.47,9244.68,491.47,9244.68
3/20/2022,Shake/Trim (by strain),Grams,0,0,1390.5,6253.35,1390.5,6253.35
11/1/2020,Shake/Trim,Grams,0,0,1,30,1,30
8/31/2023,Concentrate,Grams,0,0,33,816.09,33,816.09
7/24/2019,Kief,Grams,0,0,56.05,723,56.05,723
6/3/2022,Kief,Grams,0,0,68,1377.91,68,1377.91
1/4/2022,Infused Beverage,Each,466,4116.21,0,0,466,4116.21
6/29/2022,Concentrate (Each),Each,2235,70987.29,0,0,2235,70987.29
5/12/2019,Buds,Each,50,1076.55,0,0,50,1076.55
11/15/2022,Raw Pre-Rolls,Grams,0,0,9881.25,83020.16,9881.25,83020.16
7/13/2021,Raw Pre-Rolls,Grams,0,0,7638.2,88474.93,7638.2,88474.93
7/23/2022,Concentrate (Each),Each,1402,51256.64,0,0,1402,51256.64
2/19/2019,Buds,Grams,0,0,1491.75,13314.97,1491.75,13314.97
2/1/2023,Kief,Milligrams,0,0,7000,130.27,7000,130.27
3/28/2023,Concentrate (Each),Each,1092,32562.21,0,0,1092,32562.21
9/15/2021,Infused (edible),Each,4797,125674.47,0,0,4797,125674.47
12/14/2021,Buds,Grams,0,0,40227.4,372945.23,40227.4,372945.23
12/23/2019,Infused (edible),Each,5602,154953.33,0,0,5602,154953.33
4/17/2023,Concentrate,Grams,0,0,33.5,1213.12,33.5,1213.12
6/3/2019,Buds,Each,16,198.08,0,0,16,198.08
10/3/2020,Concentrate,Grams,0,0,184.5,10146.36,184.5,10146.36
12/29/2021,Kief,Grams,0,0,58,1293.9,58,1293.9
6/1/2022,Infused Pre-Rolls,Grams,0,0,356.47,6573.53,356.47,6573.53
10/20/2019,Raw Pre-Rolls,Grams,0,0,3635.13,40343.14,3635.13,40343.14
7/4/2020,Shake/Trim,Grams,0,0,32,217.95,32,217.95
5/3/2023,Infused Pre-Rolls,Grams,0,0,745.46,14029.49,745.46,14029.49
8/28/2022,Infused Pre-Rolls,Grams,0,0,431.46,7175.18,431.46,7175.18
3/20/2023,Concentrate (Each),Each,1658,48578.65,0,0,1658,48578.65
5/14/2019,Infused (non-edible),Each,260,9712.05,0,0,260,9712.05
11/14/2021,Vape Product,Each,2512,108584.63,0,0,2512,108584.63
2/16/2021,Concentrate,Grams,0,0,151.7,8235.88,151.7,8235.88
5/13/2019,Concentrate,Each,1,54,0,0,1,54
7/27/2023,Shake/Trim,Grams,0,0,566,1563.45,566,1563.45
5/19/2022,Buds,Grams,0,0,38705.25,317763.53,38705.25,317763.53
4/20/2022,Infused Beverage,Each,3045,21735.25,0,0,3045,21735.25
8/8/2019,Buds,Grams,0,0,19995.7,215479,19995.7,215479
6/20/2022,Vape Product,Each,2737,106671.66,0,0,2737,106671.66
2/20/2023,Infused Pre-Rolls,Grams,0,0,458.21,8230.6,458.21,8230.6
9/12/2022,Infused (edible),Each,4769,95861.4,0,0,4769,95861.4
3/20/2021,Infused (non-edible),Each,218,7343.81,0,0,218,7343.81
9/22/2022,Concentrate (Bulk),Grams,0,0,12.5,492,12.5,492
5/19/2022,Kief,Grams,0,0,44,820.87,44,820.87
7/24/2019,Buds,Grams,0,0,19075.14,197838.46,19075.14,197838.46
1/12/2023,Concentrate (Bulk),Grams,0,0,3.5,189,3.5,189
4/4/2020,Vape Product,Each,2219,103632.8,0,0,2219,103632.8
3/11/2023,Infused Beverage,Each,880,6581.27,0,0,880,6581.27
8/24/2021,Concentrate,Grams,0,0,43,2124.63,43,2124.63
11/23/2021,Infused (non-edible),Each,140,4855.91,0,0,140,4855.91
3/28/2020,Concentrate (Each),Each,1341,56315.62,0,0,1341,56315.62
12/24/2022,Vape Product,Each,4028,120884.96,0,0,4028,120884.96
1/12/2020,Infused Pre-Rolls,Grams,0,0,67.25,1519.66,67.25,1519.66
7/5/2020,Infused (edible),Each,2158,62683.03,0,0,2158,62683.03
8/1/2023,Infused (edible),Each,4053,81293.68,0,0,4053,81293.68
2/29/2020,Infused Pre-Rolls,Grams,0,0,200.27,3717.16,200.27,3717.16
11/2/2020,Infused (edible),Each,3221,97898.94,0,0,3221,97898.94
5/29/2023,Raw Pre-Rolls,Grams,0,0,8721.05,64288.97,8721.05,64288.97
3/8/2022,Shake/Trim (by strain),Grams,0,0,1306.5,6351.72,1306.5,6351.72
12/24/2021,Concentrate,Milligrams,0,0,5000,272.75,5000,272.75
10/4/2022,Concentrate,Grams,0,0,66,2141.95,66,2141.95
5/1/2021,Vape Product,Each,3054,139944.63,0,0,3054,139944.63
4/5/2019,Raw Pre-Rolls,Each,25,400,0,0,25,400
5/9/2022,Concentrate (Bulk),Grams,0,0,1,57,1,57
11/15/2019,Concentrate,Grams,0,0,215,10732.39,215,10732.39
9/20/2021,Shake/Trim,Grams,0,0,272.4,1404.1,272.4,1404.1
9/16/2020,Infused Pre-Rolls,Grams,0,0,179.5,3612.62,179.5,3612.62
6/17/2021,Shake/Trim (by strain),Grams,0,0,1354.7,7699.98,1354.7,7699.98
1/23/2021,Infused (non-edible),Each,256,6940.48,0,0,256,6940.48
8/8/2019,Kief,Grams,0,0,12,254,12,254
12/14/2021,Kief,Grams,0,0,46,949.29,46,949.29
7/8/2019,Concentrate (Each),Each,2457,121387.19,0,0,2520.5,121387.19
4/27/2019,Buds,Each,51,1307.72,0,0,51,1307.72
9/13/2022,Shake/Trim,Grams,0,0,56.9,218.28,56.9,218.28
12/29/2021,Buds,Grams,0,0,39362.3,365016.44,39362.3,365016.44
8/11/2020,Concentrate (Each),Each,1556,64877.67,0,0,1556,64877.67
1/5/2021,Raw Pre-Rolls,Grams,0,0,6799.6,78176.88,6799.6,78176.88
12/7/2019,Concentrate (Each),Each,1550,59838.42,0,0,1550,59838.42
6/27/2019,Raw Pre-Rolls,Each,47,478.29,0,0,47,478.29
6/10/2019,Infused Pre-Rolls,Grams,0,0,7,102.16,7,102.16
10/14/2021,Infused (non-edible),Each,157,5084.23,0,0,157,5084.23
7/3/2021,Shake/Trim (by strain),Grams,0,0,2113.05,9997.31,2113.05,9997.31
9/7/2020,Raw Pre-Rolls,Grams,0,0,4611.82,54209.78,4611.82,54209.78
6/3/2022,Buds,Grams,0,0,64416.27,498524.88,64416.27,498524.88
2/23/2021,Infused Beverage,Each,201,1054.44,0,0,201,1054.44
6/20/2019,Buds,Each,56,1248.91,0,0,56,1248.91
10/28/2020,Shake/Trim (by strain),Grams,0,0,672.75,10198.87,672.75,10198.87
3/8/2019,Buds,Grams,0,0,1641.07,16048.8,1641.07,16048.8
2/1/2023,Infused (edible),Each,4377,95731.76,0,0,4377,95731.76
11/28/2021,Infused Pre-Rolls,Grams,0,0,196.9,4283.77,196.9,4283.77
3/9/2021,Infused Pre-Rolls,Grams,0,0,168.35,3375.45,168.35,3375.45
6/13/2019,Infused (non-edible),Each,357,13505.09,0,0,357,13505.09
4/14/2021,Concentrate (Each),Each,1835,78010.2,0,0,1835,78010.2
6/8/2020,Shake/Trim (by strain),Grams,0,0,405,2914.24,405,2914.24
10/4/2019,Shake/Trim (by strain),Grams,0,0,429.6,4259.56,429.6,4259.56
5/31/2020,Shake/Trim (by strain),Grams,0,0,735.5,4994.44,735.5,4994.44
2/6/2022,Shake/Trim,Grams,0,0,336,1496.28,336,1496.28
4/18/2023,Vape Product,Each,4049,114375.43,0,0,4049,114375.43
4/23/2020,Kief,Grams,0,0,23,482.4,23,482.4
6/24/2023,Infused Beverage,Each,1174,9017.61,0,0,1174,9017.61
4/6/2020,Buds,Grams,0,0,26597.63,281818.45,26597.63,281818.45
3/20/2022,Shake/Trim,Grams,0,0,126,631.22,126,631.22
2/16/2020,Infused (non-edible),Each,190,5872.71,0,0,190,5872.71
5/5/2019,Concentrate,Grams,0,0,98,5510.55,98,5510.55
3/30/2021,Kief,Grams,0,0,81.1,1198.88,81.1,1198.88
1/27/2023,Kief,Grams,0,0,36.5,574.1,36.5,574.1
1/28/2021,Infused Pre-Rolls,Grams,0,0,193.17,4037.52,193.17,4037.52
1/3/2022,Concentrate (Each),Each,1643,62321.74,0,0,1643,62321.74
4/14/2022,Suppository,Each,7,405.38,0,0,7,405.38
9/5/2021,Concentrate (Each),Each,1286,53585.41,0,0,1286,53585.41
12/31/2020,Concentrate (Each),Each,2322,98007.21,0,0,2322,98007.21
5/28/2021,Raw Pre-Rolls,Grams,0,0,11611.85,134591.57,11611.85,134591.57
9/10/2019,Shake/Trim (by strain),Grams,0,0,664.4,4592.47,664.4,4592.47
3/14/2020,Infused (edible),Each,4579,134053.34,0,0,4579,134053.34
12/30/2019,Infused (non-edible),Each,216,6426.7,0,0,216,6426.7
10/3/2021,Infused Pre-Rolls,Grams,0,0,121.15,2509.61,121.15,2509.61
11/13/2021,Concentrate,Grams,0,0,82.5,3017.36,82.5,3017.36
9/19/2020,Infused (non-edible),Each,358,10304.42,0,0,358,10304.42
9/1/2023,Vape Product,Each,5924,151928.02,0,0,5924,151928.02
11/29/2022,Raw Pre-Rolls,Grams,0,0,8700.5,70883.35,8700.5,70883.35
2/13/2023,Buds,Grams,0,0,39252.57,230266.44,39252.57,230266.44
10/4/2020,Vape Product,Each,1797,86824.77,0,0,1797,86824.77
2/17/2021,Vape Product,Each,3188,143344.16,0,0,3188,143344.16
6/19/2022,Concentrate,Grams,0,0,38,1451.84,38,1451.84
5/17/2020,Raw Pre-Rolls,Grams,0,0,4554.69,52140.49,4554.69,52140.49
5/24/2019,Concentrate,Grams,0,0,249.5,13975.55,249.5,13975.55
3/25/2021,Infused (edible),Each,4048,127936.74,0,0,4048,127936.74
4/16/2021,Buds,Grams,0,0,53742.33,563728.24,53742.33,563728.24
7/10/2021,Vape Product,Each,4763,184798.84,0,0,4763,184798.84
9/12/2019,Buds,Each,32,939,0,0,32,939
8/18/2019,Infused (edible),Each,1529,42291.15,0,0,1529,42291.15
6/30/2019,Infused (non-edible),Each,246,9046.99,0,0,246,9046.99
2/16/2021,Concentrate (Each),Each,1367,52988.09,0,0,1367,52988.09
7/23/2019,Shake/Trim (by strain),Grams,0,0,99,1286.16,99,1286.16
12/13/2021,Infused Pre-Rolls,Grams,0,0,247.72,5574.67,247.72,5574.67
7/25/2020,Shake/Trim (by strain),Grams,0,0,93,915.7,93,915.7
2/28/2019,Infused (edible),Each,349,8411.11,0,0,349,8411.11
1/11/2021,Infused Pre-Rolls,Grams,0,0,169.2,3021.46,169.2,3021.46
8/25/2022,Infused Beverage,Each,1233,9618.12,0,0,1233,9618.12
11/19/2021,Raw Pre-Rolls,Grams,0,0,10332.5,119580.52,10332.5,119580.52
5/27/2020,Concentrate,Grams,0,0,225.5,12815.42,225.5,12815.42
1/6/2019,Concentrate,Each,8,531.11,0,0,8,531.11
3/6/2021,Shake/Trim,Grams,0,0,1387,7518.44,1387,7518.44
3/4/2020,Infused (non-edible),Each,231,6500.3,0,0,231,6500.3
5/6/2022,Buds,Grams,0,0,61121.85,460542.19,61121.85,460542.19
7/19/2019,Kief,Grams,0,0,52,932,52,932
1/11/2022,Kief,Grams,0,0,47,827.25,47,827.25
5/4/2022,Infused (edible),Each,4809,106130.27,0,0,4809,106130.27
9/16/2021,Infused Pre-Rolls,Grams,0,0,316.56,6454.16,316.56,6454.16
11/20/2019,Shake/Trim (by strain),Grams,0,0,255.81,2998.29,255.81,2998.29
5/12/2022,Immature Plants,Each,1,18,0,0,1,18
2/24/2021,Concentrate (Each),Each,1822,73927.99,0,0,1822,73927.99
7/4/2019,Buds,Grams,0,0,12585.75,115077.7,12585.75,115077.7
9/1/2021,Infused Beverage,Each,911,6728.91,0,0,911,6728.91
7/7/2022,Raw Pre-Rolls,Grams,0,0,10906.9,106212.04,10906.9,106212.04
10/22/2021,Concentrate (Each),Each,2078,79974.22,0,0,2078,79974.22
11/15/2021,Concentrate (Each),Each,1337,53806.79,0,0,1337,53806.79
12/15/2019,Infused (non-edible),Each,194,6000.28,0,0,194,6000.28
3/24/2021,Infused Pre-Rolls,Grams,0,0,237.15,4763.13,237.15,4763.13
5/3/2019,Raw Pre-Rolls,Grams,0,0,2819.17,34576.29,2819.17,34576.29
6/15/2019,Raw Pre-Rolls,Grams,0,0,3245.95,37261.54,3245.95,37261.54
12/13/2022,Concentrate,Grams,0,0,51,1756.94,51,1756.94
4/13/2019,Buds,Grams,0,0,8072.69,89819.41,8072.69,89819.41
6/23/2021,Concentrate,Grams,0,0,51.5,2553.85,51.5,2553.85
1/22/2022,Infused (edible),Each,4758,113849.34,0,0,4758,113849.34
1/26/2022,Buds,Grams,0,0,39831.3,373833.67,39831.3,373833.67
1/17/2019,Buds,Each,108,1776.37,0,0,108,1776.37
3/22/2023,Shake/Trim,Grams,0,0,252,943.13,252,943.13
4/21/2022,Kief,Grams,0,0,29.5,646.85,29.5,646.85
9/4/2020,Infused (non-edible),Each,203,6386.6,0,0,203,6386.6
4/12/2020,Shake/Trim (by strain),Grams,0,0,66,712.64,66,712.64
10/23/2022,Vape Product,Each,2499,84149.79,0,0,2499,84149.79
5/23/2023,Shake/Trim,Grams,0,0,1036,3150.66,1036,3150.66
7/12/2021,Infused (edible),Each,4184,117023.33,0,0,4184,117023.33
8/6/2023,Infused (non-edible),Each,70,2088.15,0,0,70,2088.15
12/22/2019,Raw Pre-Rolls,Grams,0,0,3920.95,42289.01,3920.95,42289.01
5/14/2022,Buds,Grams,0,0,36398.3,309433.18,36398.3,309433.18
7/27/2019,Kief,Grams,0,0,26.55,212,26.55,212
7/27/2019,Vape Product,Each,21,828.56,0,0,21,828.56
11/14/2022,Infused (edible),Each,3910,88660.14,0,0,3910,88660.14
7/17/2022,Immature Plants,Each,1,15.45,0,0,1,15.45
7/23/2022,Infused Pre-Rolls,Grams,0,0,418.53,9476.28,418.53,9476.28
6/29/2022,Infused Pre-Rolls,Grams,0,0,347.19,6719.94,347.19,6719.94
4/16/2019,Infused (non-edible),Each,172,5114.6,0,0,172,5114.6
5/17/2019,Buds,Each,118,1507.56,0,0,118,1507.56
5/3/2023,Concentrate (Each),Each,1718,51619.78,0,0,1718,51619.78
8/5/2019,Concentrate,Each,1,65,0,0,1,65
9/3/2023,Suppository,Each,1,16.2,0,0,1,16.2
8/28/2022,Concentrate (Each),Each,1140,39626.91,0,0,1140,39626.91
1/3/2022,Kief,Grams,0,0,31,637.1,31,637.1
2/20/2023,Concentrate (Each),Each,1427,47498.25,0,0,1427,47498.25
6/1/2022,Concentrate (Each),Each,2013,68313.39,0,0,2013,68313.39
12/15/2020,Concentrate,Grams,0,0,336.5,17921.06,336.5,17921.06
5/31/2022,Kief,Grams,0,0,32.5,715.37,32.5,715.37
11/2/2021,Infused Beverage,Each,1068,4912.34,0,0,1068,4912.34
1/16/2022,Vape Product,Each,2283,102310.37,0,0,2283,102310.37
3/28/2023,Infused Pre-Rolls,Grams,0,0,393.54,7676.77,393.54,7676.77
12/17/2021,Buds,Grams,0,0,56062.85,503559.96,56062.85,503559.96
8/13/2019,Buds,Grams,0,0,17928.34,189917.56,17928.34,189917.56
1/3/2021,Shake/Trim,Grams,0,0,156,829.74,156,829.74
6/24/2022,Infused Beverage,Each,2069,16200.79,0,0,2069,16200.79
12/24/2018,Infused (edible),Each,380,5737.97,0,0,380,5737.97
6/21/2023,Concentrate,Grams,0,0,116.5,3620.82,116.5,3620.82
5/31/2019,Buds,Each,17,487.25,0,0,17,487.25
2/16/2019,Buds,Grams,0,0,1741.07,18006.98,1741.07,18006.98
4/16/2022,Vape Product,Each,4505,172245.74,0,0,4505,172245.74
9/11/2022,Raw Pre-Rolls,Grams,0,0,9910.85,86560.72,9910.85,86560.72
8/1/2020,Concentrate,Grams,0,0,247.5,13540.14,247.5,13540.14
10/19/2019,Infused (edible),Each,3436,96340.7,0,0,3436,96340.7
9/14/2021,Raw Pre-Rolls,Grams,0,0,8072,93837.73,8072,93837.73
3/20/2023,Infused Pre-Rolls,Grams,0,0,376.45,7643.2,376.45,7643.2
3/9/2019,Concentrate,Each,7,396,0,0,7,396
3/23/2019,Buds,Grams,0,0,2967.69,31002.14,2967.69,31002.14
6/4/2019,Shake/Trim (by strain),Grams,0,0,80,951.41,80,951.41
8/6/2019,Concentrate,Each,2,100,0,0,2,100
8/30/2019,Infused (non-edible),Each,575,22977.85,0,0,575,22977.85
5/2/2022,Kief,Grams,0,0,43.5,893.1,43.5,893.1
6/21/2022,Infused Beverage,Each,1668,10045.72,0,0,1668,10045.72
6/22/2023,Concentrate,Grams,0,0,45,1290.81,45,1290.81
2/5/2019,Buds,Each,82,1350.08,0,0,82,1350.08
1/15/2022,Buds,Grams,0,0,40920.12,385279.31,40920.12,385279.31
11/13/2022,Infused (edible),Each,3863,81567.49,0,0,3863,81567.49
10/25/2019,Infused (non-edible),Each,228,6940.3,0,0,228,6940.3
6/29/2020,Infused (non-edible),Each,194,4327.29,0,0,194,4327.29
7/25/2021,Infused Pre-Rolls,Grams,0,0,246.3,4767.3,246.3,4767.3
2/10/2022,Infused Pre-Rolls,Grams,0,0,561.83,8985.82,561.83,8985.82
1/19/2022,Vape Product,Each,2887,119936.98,0,0,2887,119936.98
11/3/2021,Infused Beverage,Each,780,5542.52,0,0,780,5542.52
10/22/2019,Infused (edible),Each,2615,70864.58,0,0,2615,70864.58
12/12/2020,Concentrate,Grams,0,0,249.5,13062.22,249.5,13062.22
6/22/2019,Kief,Grams,0,0,26.9,195,26.9,195
5/26/2023,Shake/Trim,Grams,0,0,868,2587.41,868,2587.41
5/2/2021,Concentrate (Each),Each,1382,56737.39,0,0,1382,56737.39
8/31/2023,Suppository,Each,1,16.78,0,0,1,16.78
4/9/2019,Kief,Grams,0,0,2,40,2,40
10/12/2020,Shake/Trim (by strain),Grams,0,0,163,1807.32,163,1807.32
5/20/2020,Infused (non-edible),Each,292,9103.29,0,0,292,9103.29
1/22/2020,Shake/Trim (by strain),Grams,0,0,151.9,1641.04,151.9,1641.04
3/12/2019,Concentrate,Each,6,352.68,0,0,6,352.68
4/15/2022,Vape Product,Each,5086,198688.78,0,0,5086,198688.78
2/7/2020,Shake/Trim (by strain),Grams,0,0,263.5,2582.89,263.5,2582.89
1/2/2021,Shake/Trim,Grams,0,0,521,2514.08,521,2514.08
9/7/2019,Buds,Each,45,2103.69,0,0,45,2103.69
7/30/2019,Vape Product,Each,24,800.5,0,0,24,800.5
9/17/2021,Raw Pre-Rolls,Grams,0,0,10693.83,126342,10693.83,126342
9/10/2022,Raw Pre-Rolls,Grams,0,0,12745.8,111258.52,12745.8,111258.52
7/15/2021,Infused (edible),Each,4210,116992.31,0,0,4210,116992.31
12/1/2020,Concentrate (Each),Each,1609,64212.86,0,0,1609,64212.86
1/5/2022,Concentrate (Each),Each,1757,59376.49,0,0,1757,59376.49
7/16/2022,Immature Plants,Each,20,379.51,0,0,20,379.51
8/22/2021,Concentrate (Each),Each,840,37390.81,0,0,840,37390.81
7/7/2019,Buds,Grams,0,0,13506.24,134919.77,13506.24,134919.77
6/7/2021,Infused Pre-Rolls,Grams,0,0,456,7916.36,456,7916.36
4/17/2022,Buds,Grams,0,0,26007.25,207166.96,26007.25,207166.96
6/11/2022,Infused Pre-Rolls,Milligrams,0,0,1200,22.5,1200,22.5
11/3/2020,Infused Pre-Rolls,Grams,0,0,322.25,6553.39,322.25,6553.39
1/30/2022,Kief,Grams,0,0,23,515.16,23,515.16
7/29/2020,Concentrate,Grams,0,0,196,10564.15,196,10564.15
1/1/2021,Shake/Trim,Grams,0,0,476,2839.67,476,2839.67
8/17/2022,Shake/Trim (by strain),Grams,0,0,2248.5,9632.1,2248.5,9632.1
12/31/2021,Buds,Grams,0,0,66203.34,577981.57,66203.34,577981.57
3/11/2019,Concentrate,Each,1,0.01,0,0,1,0.01
12/16/2021,Kief,Grams,0,0,56,1212,56,1212
7/30/2020,Concentrate,Grams,0,0,304.75,15604.73,304.75,15604.73
12/26/2018,Infused (edible),Each,257,5190.35,0,0,257,5190.35
5/25/2023,Shake/Trim,Grams,0,0,938,2631.95,938,2631.95
5/31/2023,Infused (non-edible),Each,95,2571.49,0,0,95,2571.49
7/29/2019,Vape Product,Each,21,714.59,0,0,21,714.59
6/14/2019,Buds,Each,397,9049.37,0,0,397,9049.37
6/6/2022,Shake/Trim (by strain),Grams,0,0,1541.9,8244.46,1541.9,8244.46
9/25/2022,Infused (non-edible),Each,103,2975.84,0,0,103,2975.84
8/14/2019,Kief,Grams,0,0,18,357,18,357
9/16/2021,Raw Pre-Rolls,Grams,0,0,9642.74,111202.87,9642.74,111202.87
3/11/2019,Concentrate (Each),Each,241,9446.71,0,0,241,9446.71
10/21/2019,Infused (edible),Each,2743,73880.9,0,0,2743,73880.9
5/8/2023,Shake/Trim (by strain),Grams,0,0,1772,5914.42,1772,5914.42
11/4/2021,Infused Beverage,Each,821,6261.26,0,0,821,6261.26
4/14/2022,Vape Product,Each,5214,188647.84,0,0,5214,188647.84
9/1/2023,Suppository,Each,1,20,0,0,1,20
12/13/2020,Concentrate,Grams,0,0,262.5,14072.29,262.5,14072.29
5/3/2019,Buds,Each,64,1661,0,0,64,1661
7/15/2022,Immature Plants,Each,1,20.1,0,0,1,20.1
9/9/2022,Raw Pre-Rolls,Grams,0,0,13733.55,125864.72,13733.55,125864.72
12/24/2019,Raw Pre-Rolls,Grams,0,0,5332.15,57777.51,5332.15,57777.51
7/30/2019,Buds,Grams,0,0,17918.29,191934.07,17918.29,191934.07
8/7/2019,Concentrate,Each,5,275,0,0,5,275
6/22/2022,Infused Beverage,Each,1036,8002.14,0,0,1036,8002.14
2/9/2023,Shake/Trim (by strain),Grams,0,0,2322,8924.62,2322,8924.62
10/3/2021,Concentrate (Bulk),Grams,0,0,2,44.25,2,44.25
6/23/2023,Concentrate,Grams,0,0,51,1848.56,51,1848.56
1/15/2023,Infused (non-edible),Each,79,2432.56,0,0,79,2432.56
7/14/2021,Infused (edible),Each,3605,108465.4,0,0,3605,108465.4
5/28/2022,Buds,Grams,0,0,45843.96,370687.05,45843.96,370687.05
5/13/2022,Kief,Grams,0,0,42.5,872.23,42.5,872.23
4/26/2022,Infused (non-edible),Each,105,3397.84,0,0,105,3397.84
1/18/2022,Vape Product,Each,2587,116190.29,0,0,2587,116190.29
11/12/2022,Infused (edible),Each,4759,105658.02,0,0,4759,105658.02
3/2/2019,Buds,Grams,0,0,2401.08,19621.73,2401.08,19621.73
11/21/2021,Concentrate (Each),Each,1400,55946.77,0,0,1400,55946.77
4/11/2019,Concentrate,Each,2,111.95,0,0,2,111.95
12/16/2021,Vape Product,Each,3829,165010.03,0,0,3829,165010.03
10/14/2022,Raw Pre-Rolls,Grams,0,0,13079.65,120257.27,13079.65,120257.27
10/17/2021,Infused (edible),Each,3108,77162.8,0,0,3108,77162.8
8/5/2020,Shake/Trim,Grams,0,0,16,168.76,16,168.76
10/29/2019,Shake/Trim (by strain),Grams,0,0,189.5,2200.37,189.5,2200.37
4/22/2020,Shake/Trim (by strain),Grams,0,0,1858.5,8295.26,1858.5,8295.26
3/18/2021,Concentrate (Each),Each,1640,71554.71,0,0,1640,71554.71
12/3/2020,Shake/Trim,Grams,0,0,247,1629.52,247,1629.52
1/21/2021,Concentrate (Each),Each,1364,60451.61,0,0,1364,60451.61
7/2/2019,Buds,Ounces,0,0,72,7702.51,72,7702.51
9/1/2020,Concentrate,Grams,0,0,238.5,13307.83,238.5,13307.83
2/12/2019,Buds,Grams,0,0,966.8,10283.91,966.8,10283.91
8/14/2021,Raw Pre-Rolls,Grams,0,0,9819.15,111064.08,9819.15,111064.08
11/21/2019,Raw Pre-Rolls,Grams,0,0,3684.66,42548.38,3684.66,42548.38
5/19/2022,Vape Product,Each,3513,136354.67,0,0,3513,136354.67
3/18/2019,Buds,Each,87,1453.27,0,0,87,1453.27
8/13/2020,Infused (non-edible),Each,276,7479.44,0,0,276,7479.44
12/9/2019,Infused (non-edible),Each,187,5818.42,0,0,187,5818.42
8/11/2022,Infused (edible),Each,5091,117789.63,0,0,5091,117789.63
2/5/2022,Infused Beverage,Each,930,9401.25,0,0,930,9401.25
4/15/2021,Infused Pre-Rolls,Grams,0,0,229.4,4521.05,229.4,4521.05
6/25/2023,Shake/Trim,Grams,0,0,602,1733.12,602,1733.12
1/24/2020,Infused (edible),Each,3311,95805.85,0,0,3311,95805.85
1/15/2021,Concentrate,Grams,0,0,310,14655.19,310,14655.19
10/22/2022,Immature Plants,Each,2,36,0,0,2,36
11/19/2021,Buds,Grams,0,0,50822.08,489771.37,50822.08,489771.37
7/19/2020,Shake/Trim (by strain),Grams,0,0,121,1275.7,121,1275.7
7/14/2019,Buds,Each,12,547,0,0,12,547
12/19/2021,Infused Pre-Rolls,Grams,0,0,253.27,5601.5,253.27,5601.5
3/30/2020,Infused (non-edible),Each,180,5989.87,0,0,180,5989.87
6/26/2019,Vape Product,Each,13,702.86,0,0,13,702.86
10/12/2021,Concentrate (Each),Each,1331,52172.71,0,0,1331,52172.71
3/19/2022,Infused Beverage,Each,1258,10835.22,0,0,1258,10835.22
9/2/2019,Buds,Grams,0,0,13878.43,142073.74,13878.43,142073.74
7/3/2019,Concentrate,Each,2,140,0,0,2,140
7/13/2022,Buds,Grams,0,0,35654.3,290415.31,35654.3,290415.31
